Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-52.2,-100,-77.75,-97.5,1,0.11115,-0.17104,-0.48781
-60.333,-100,-77.5,-82,1,0.30868,-0.72292,0.40799
-56.8,-100,-83.333,-100,1,0.96229,-0.084792,-0.32062
-70,-100,-76.75,-94,1,0.94906,-0.39313,0.27625
-64.25,-100,-75.2,-80.25,1,-0.032917,-0.011979,0.67729
-55.75,-100,-73.25,-85.25,1,-0.030729,-0.44583,0.91927
-59.667,-100,-75,-88.75,1,-0.026042,-0.58924,0.86701
-65.75,-100,-78,-100,1,-0.33063,-0.60234,0.45188
-64.667,-100,-80.75,-100,1,-0.088021,-0.91068,0.18854
-63.5,-100,-77.25,-99,1,-0.10052,-0.91927,0.15729
-46.667,-100,-78.2,-86.25,1,-0.2033,-0.83719,0.30507
-59.667,-100,-77,-100,1,-0.0033333,-0.43063,0.81812
-62.5,-100,-76.667,-100,1,0.1875,-0.47396,0.87396
-58.25,-100,-85.5,-100,1,0.1875,-0.47344,0.875
-60.667,-100,-79,-100,1,0.1875,-0.47042,0.87333
-73.667,-100,-84.333,-100,1,-0.010417,-0.70729,0.40625
-59.6,-100,-81.6,-100,1,0.20125,-0.555,0.8525
-58,-100,-90,-100,1,0.18438,-0.53125,0.84271
-57.25,-100,-84.2,-100,1,0.19672,-0.52219,0.83734
-61.75,-100,-81.75,-100,1,0.19687,-0.50625,0.84609
-56.6,-100,-84.2,-100,1,0.1875,-0.50375,0.84375
-64.667,-100,-79.333,-100,1,0.18542,-0.51667,0.84375
-56.5,-100,-84.6,-100,1,0.1875,-0.50891,0.84516
-65,-100,-78.667,-100,1,0.18542,-0.5151,0.84375
-56.25,-100,-83,-100,1,0.19844,-0.52344,0.83125
-59.75,-100,-81,-100,1,0.22734,-0.51172,0.83672
-65.667,-100,-79.2,-100,1,0.19781,-0.51646,0.83917
-52.75,-100,-77.667,-100,1,0.18568,-0.52943,0.84193
-58.6,-100,-79.333,-100,1,0.1875,-0.52729,0.84313
-60.333,-100,-83.5,-100,1,0.1862,-0.52682,0.84245
-58.8,-100,-79.6,-100,1,0.18625,-0.5275,0.8425
-70,-100,-79,-100,1,0.1875,-0.52865,0.84115
-61.75,-100,-82.8,-100,1,0.1875,-0.52984,0.84172
